date,eps_est_0y
"March 20, 2020",3.114
"March 18, 2020",2.970
"March 17, 2020",3.688
"March 14, 2020",3.759
"March 13, 2020",3.791
"March 12, 2020",4.018
"March 5, 2020",4.121
"March 3, 2020",4.463
"Feb. 27, 2020",4.410
"Feb. 21, 2020",4.463
"Feb. 19, 2020",4.475
"Feb. 18, 2020",4.365
"Feb. 12, 2020",5.085
"Feb. 11, 2020",5.500
"Feb. 7, 2020",5.655
"Feb. 6, 2020",5.639
"Feb. 5, 2020",6.124
"Feb. 3, 2020",6.439
"Feb. 2, 2020",6.333
"Jan. 31, 2020",6.827
"Jan. 30, 2020",6.886
"Jan. 29, 2020",11.77
"Jan. 27, 2020",13.25
"Jan. 26, 2020",13.42
"Jan. 24, 2020",13.56
"Jan. 23, 2020",13.42
"Jan. 22, 2020",13.71
"Jan. 17, 2020",15.55
"Jan. 15, 2020",16.35
"Jan. 13, 2020",16.35
"Jan. 9, 2020",16.95
"Jan. 8, 2020",17.45
"Jan. 7, 2020",17.80
"Jan. 6, 2020",18.17
"Dec. 31, 2019",-2.472
"Dec. 23, 2019",0.6078
"Dec. 20, 2019",0.6098
"Dec. 18, 2019",0.7082
"Dec. 17, 2019",0.5714
"Dec. 16, 2019",1.163
"Dec. 9, 2019",1.129
"Nov. 25, 2019",1.147
"Nov. 23, 2019",1.162
"Nov. 19, 2019",1.116
"Nov. 4, 2019",1.098
"Oct. 30, 2019",1.137
"Oct. 29, 2019",1.237
"Oct. 28, 2019",1.272
"Oct. 27, 2019",1.298
"Oct. 25, 2019",1.348
"Oct. 24, 2019",1.243
"Oct. 23, 2019",2.225
"Oct. 21, 2019",2.632
"Oct. 18, 2019",2.684
"Oct. 16, 2019",2.893
"Oct. 15, 2019",2.970
"Oct. 14, 2019",3.008
"Oct. 12, 2019",3.052
"Oct. 10, 2019",3.184
"Oct. 9, 2019",3.268
"Oct. 8, 2019",3.457
"Oct. 7, 2019",3.574
"Oct. 2, 2019",3.585
"Oct. 1, 2019",3.659
"Sept. 24, 2019",3.872
"Sept. 17, 2019",3.872
"Sept. 10, 2019",3.872
"Sept. 6, 2019",3.990
"Aug. 26, 2019",3.990
"Aug. 22, 2019",3.999
"Aug. 15, 2019",3.999
"Aug. 14, 2019",3.998
"Aug. 13, 2019",3.819
"Aug. 6, 2019",3.925
"Aug. 2, 2019",3.925
"July 29, 2019",3.942
"July 28, 2019",3.941
"July 25, 2019",3.837
"July 24, 2019",2.10
"July 22, 2019",3.313
"July 19, 2019",3.513
"July 18, 2019",4.05
"July 17, 2019",13.17
"July 15, 2019",13.38
"July 13, 2019",14.13
"July 11, 2019",14.24
"July 10, 2019",14.35
"July 9, 2019",14.70
"July 8, 2019",14.96
"July 1, 2019",15.08
"June 27, 2019",15.18
"June 26, 2019",15.27
"June 13, 2019",15.35
"June 4, 2019",15.48
"May 30, 2019",15.55
"May 15, 2019",15.66
"May 13, 2019",15.51
"May 8, 2019",15.54
"May 6, 2019",15.54
"April 29, 2019",15.60
"April 28, 2019",15.62
"April 26, 2019",15.69
"April 25, 2019",15.74
"April 24, 2019",16.23
"April 23, 2019",16.86
"April 22, 2019",16.95
"April 18, 2019",17.06
"April 17, 2019",17.29
"April 16, 2019",17.47
"April 15, 2019",17.60
"April 12, 2019",17.60
"April 11, 2019",17.77
"April 10, 2019",18.00
"April 9, 2019",18.18
"April 8, 2019",18.27
"April 5, 2019",19.99
"April 2, 2019",20.09
"March 27, 2019",20.16
"March 26, 2019",20.15
"March 20, 2019",20.17
"March 14, 2019",20.23
"March 13, 2019",20.23
"March 12, 2019",20.24
"Feb. 26, 2019",20.24
"Feb. 14, 2019",20.23
"Feb. 13, 2019",20.25
"Feb. 11, 2019",20.26
"Feb. 6, 2019",20.26
"Feb. 5, 2019",20.23
"Feb. 4, 2019",20.24
"Feb. 3, 2019",20.10
"Jan. 31, 2019",20.10
"Jan. 30, 2019",19.19
"Jan. 23, 2019",18.42
"Jan. 22, 2019",18.42
"Jan. 18, 2019",18.40
"Jan. 16, 2019",18.39
"Jan. 14, 2019",18.39
"Jan. 9, 2019",18.37
"Dec. 31, 2018",15.11
"Dec. 19, 2018",15.11
"Dec. 18, 2018",15.12
"Dec. 5, 2018",15.09
"Dec. 3, 2018",15.09
"Nov. 30, 2018",15.10
"Nov. 15, 2018",15.10
"Nov. 14, 2018",15.10
"Nov. 13, 2018",15.04
"Nov. 2, 2018",15.03
"Oct. 30, 2018",15.02
"Oct. 26, 2018",15.04
"Oct. 25, 2018",15.00
"Oct. 24, 2018",14.82
"Oct. 23, 2018",14.64
"Oct. 19, 2018",14.62
"Oct. 16, 2018",14.64
"Oct. 15, 2018",14.66
"Oct. 12, 2018",14.65
"Oct. 10, 2018",14.66
"Oct. 9, 2018",14.64
"Oct. 2, 2018",14.67
"Sept. 28, 2018",14.67
"Sept. 25, 2018",14.67
"Sept. 19, 2018",14.67
"Sept. 18, 2018",14.67
"Sept. 17, 2018",14.67
"Sept. 13, 2018",14.67
"Sept. 7, 2018",14.68
"Sept. 6, 2018",14.68
"Sept. 3, 2018",14.68
"Aug. 29, 2018",14.66
"Aug. 23, 2018",14.66
"Aug. 16, 2018",14.65
"Aug. 8, 2018",14.64
"Aug. 2, 2018",14.64
"Aug. 1, 2018",14.63
"July 30, 2018",14.63
"July 29, 2018",14.63
"July 26, 2018",14.62
"July 25, 2018",14.51
"July 24, 2018",14.51
"July 23, 2018",14.52
"July 20, 2018",14.55
"July 19, 2018",14.57
"July 18, 2018",14.58
"July 17, 2018",14.59
"July 16, 2018",14.60
"July 13, 2018",14.62
"July 11, 2018",14.65
"July 10, 2018",14.64
"July 6, 2018",14.64
"July 5, 2018",14.65
"June 30, 2018",14.66
"June 28, 2018",14.65
"June 5, 2018",14.65
"June 4, 2018",14.64
"May 11, 2018",14.63
"May 3, 2018",14.64
"May 2, 2018",14.64
"May 1, 2018",14.63
"April 27, 2018",14.64
"April 26, 2018",14.62
"April 25, 2018",14.34
"April 23, 2018",14.09
"April 20, 2018",14.09
"April 19, 2018",14.09
"April 16, 2018",14.09
"April 13, 2018",14.08
"April 12, 2018",14.08
"April 11, 2018",14.07
"April 10, 2018",14.17
"April 4, 2018",14.18
"March 28, 2018",14.17
"March 25, 2018",14.16
"Feb. 23, 2018",14.17
"Feb. 16, 2018",14.12
"Feb. 8, 2018",14.12
"Feb. 7, 2018",13.96
"Feb. 6, 2018",14.18
"Feb. 5, 2018",14.18
"Feb. 4, 2018",14.16
"Feb. 2, 2018",14.16
"Feb. 1, 2018",14.10
"Jan. 31, 2018",13.40
"Jan. 29, 2018",11.90
"Jan. 23, 2018",11.82
"Jan. 22, 2018",11.75
"Jan. 17, 2018",11.78
"Jan. 16, 2018",11.69
"Jan. 12, 2018",11.53
"Jan. 10, 2018",11.53
"Jan. 8, 2018",11.29
"Jan. 5, 2018",11.29
"Jan. 3, 2018",11.05
