date,market_beta_60_month
"Feb. 29, 2020",0.2009
"Jan. 31, 2020",0.0734
"Dec. 31, 2019",0.0604
"Nov. 30, 2019",0.0476
"Oct. 31, 2019",0.0686
"Sept. 30, 2019",0.0927
"Aug. 31, 2019",0.0879
"July 31, 2019",0.1261
"June 30, 2019",0.1384
"May 31, 2019",0.1311
"April 30, 2019",0.0642
"March 31, 2019",0.0618
"Feb. 28, 2019",0.0627
"Jan. 31, 2019",0.0568
"Dec. 31, 2018",0.0381
"Nov. 30, 2018",-0.0299
"Oct. 31, 2018",-0.0557
"Sept. 30, 2018",0.036
"Aug. 31, 2018",0.0373
"July 31, 2018",0.10
"June 30, 2018",0.1221
"May 31, 2018",0.1216
"April 30, 2018",0.1022
"March 31, 2018",0.1117
"Feb. 28, 2018",0.1543
"Jan. 31, 2018",0.124
"Dec. 31, 2017",0.2616
"Nov. 30, 2017",0.26
"Oct. 31, 2017",0.2615
"Sept. 30, 2017",0.2427
"Aug. 31, 2017",0.2488
"July 31, 2017",0.2438
"June 30, 2017",0.2409
"May 31, 2017",0.2584
"April 30, 2017",0.1897
"March 31, 2017",0.1848
"Feb. 28, 2017",0.1784
"Jan. 31, 2017",0.1388
"Dec. 31, 2016",0.111
"Nov. 30, 2016",0.1029
"Oct. 31, 2016",0.1343
"Sept. 30, 2016",0.1304
"Aug. 31, 2016",0.0584
"July 31, 2016",0.0262
"June 30, 2016",0.0415
"May 31, 2016",0.0523
"April 30, 2016",0.0505
"March 31, 2016",0.0522
"Feb. 29, 2016",-0.0083
"Jan. 31, 2016",-0.0067
"Dec. 31, 2015",0.0315
"Nov. 30, 2015",0.0521
"Oct. 31, 2015",0.0512
"Sept. 30, 2015",0.0804
"Aug. 31, 2015",0.1009
"July 31, 2015",0.0481
"June 30, 2015",0.0879
"May 31, 2015",0.0569
"April 30, 2015",0.1038
"March 31, 2015",0.1045
"Feb. 28, 2015",0.0828
"Jan. 31, 2015",0.1379
"Dec. 31, 2014",0.1834
"Nov. 30, 2014",0.189
"Oct. 31, 2014",0.2186
"Sept. 30, 2014",0.2083
"Aug. 31, 2014",0.2091
"July 31, 2014",0.203
"June 30, 2014",0.2165
"May 31, 2014",0.2116
"April 30, 2014",0.225
"March 31, 2014",0.1723
"Feb. 28, 2014",0.1973
"Jan. 31, 2014",0.2906
"Dec. 31, 2013",0.28
"Nov. 30, 2013",0.284
"Oct. 31, 2013",0.3032
"Sept. 30, 2013",0.3099
"Aug. 31, 2013",0.2979
"July 31, 2013",0.2836
"June 30, 2013",0.2753
"May 31, 2013",0.2984
"April 30, 2013",0.3104
"March 31, 2013",0.3094
"Feb. 28, 2013",0.3036
"Jan. 31, 2013",0.3131
"Dec. 31, 2012",0.3207
"Nov. 30, 2012",0.3201
"Oct. 31, 2012",0.308
"Sept. 30, 2012",0.3105
"Aug. 31, 2012",0.3126
"July 31, 2012",0.3233
"June 30, 2012",0.3379
"May 31, 2012",0.3383
"April 30, 2012",0.3459
"March 31, 2012",0.3446
"Feb. 29, 2012",0.3477
"Jan. 31, 2012",0.3526
"Dec. 31, 2011",0.3663
"Nov. 30, 2011",0.3666
"Oct. 31, 2011",0.3679
"Sept. 30, 2011",0.3901
"Aug. 31, 2011",0.4234
"July 31, 2011",0.4401
"June 30, 2011",0.4392
"May 31, 2011",0.4395
"April 30, 2011",0.4424
"March 31, 2011",0.4401
"Feb. 28, 2011",0.4411
"Jan. 31, 2011",0.4411
"Dec. 31, 2010",0.445
"Nov. 30, 2010",0.4537
"Oct. 31, 2010",0.4557
"Sept. 30, 2010",0.466
"Aug. 31, 2010",0.4759
"July 31, 2010",0.4872
"June 30, 2010",0.4647
"May 31, 2010",0.4736
"April 30, 2010",0.4585
"March 31, 2010",0.449
"Feb. 28, 2010",0.4584
"Jan. 31, 2010",0.4637
"Dec. 31, 2009",0.4423
"Nov. 30, 2009",0.4349
"Oct. 31, 2009",0.4256
"Sept. 30, 2009",0.4327
"Aug. 31, 2009",0.4366
"July 31, 2009",0.4399
"June 30, 2009",0.4103
"May 31, 2009",0.4104
"April 30, 2009",0.3993
"March 31, 2009",0.4842
"Feb. 28, 2009",0.4706
"Jan. 31, 2009",0.4069
"Dec. 31, 2008",0.4515
"Nov. 30, 2008",0.5207
"Oct. 31, 2008",0.5102
"Sept. 30, 2008",0.5265
"Aug. 31, 2008",0.5856
"July 31, 2008",0.5814
"June 30, 2008",0.5465
"May 31, 2008",0.4869
"April 30, 2008",0.5979
"March 31, 2008",0.8747
"Feb. 29, 2008",0.8781
"Jan. 31, 2008",0.9551
"Dec. 31, 2007",1.015
"Nov. 30, 2007",0.9526
"Oct. 31, 2007",0.9615
"Sept. 30, 2007",0.892
"Aug. 31, 2007",1.258
"July 31, 2007",1.248
"June 30, 2007",1.339
"May 31, 2007",1.249
"April 30, 2007",1.311
"March 31, 2007",1.250
"Feb. 28, 2007",1.258
"Jan. 31, 2007",1.253
"Dec. 31, 2006",1.279
"Nov. 30, 2006",1.278
"Oct. 31, 2006",1.157
"Sept. 30, 2006",1.152
"Aug. 31, 2006",1.102
"July 31, 2006",1.034
"June 30, 2006",1.034
"May 31, 2006",1.070
"April 30, 2006",1.076
"March 31, 2006",1.086
"Feb. 28, 2006",1.007
"Jan. 31, 2006",0.8228
"Dec. 31, 2005",0.7667
"Nov. 30, 2005",0.7651
"Oct. 31, 2005",0.687
"Sept. 30, 2005",0.6748
"Aug. 31, 2005",0.5968
"July 31, 2005",0.6923
"June 30, 2005",0.6941
"May 31, 2005",0.68
"April 30, 2005",0.6955
"March 31, 2005",0.677
"Feb. 28, 2005",0.6847
"Jan. 31, 2005",0.7056
"Dec. 31, 2004",0.6504
"Nov. 30, 2004",0.6315
"Oct. 31, 2004",0.6097
"Sept. 30, 2004",0.5932
"Aug. 31, 2004",0.598
"July 31, 2004",0.5934
"June 30, 2004",0.6139
"May 31, 2004",0.558
"April 30, 2004",0.5458
"March 31, 2004",0.5379
"Feb. 29, 2004",0.5224
"Jan. 31, 2004",0.5327
"Dec. 31, 2003",0.5092
"Nov. 30, 2003",0.469
"Oct. 31, 2003",0.4492
"Sept. 30, 2003",0.4206
"Aug. 31, 2003",0.4385
"July 31, 2003",0.2968
"June 30, 2003",0.3115
"May 31, 2003",0.3122
"April 30, 2003",0.2766
"March 31, 2003",0.182
"Feb. 28, 2003",0.1972
"Jan. 31, 2003",0.1945
"Dec. 31, 2002",0.1739
"Nov. 30, 2002",0.1778
"Oct. 31, 2002",0.2074
"Sept. 30, 2002",0.1985
"Aug. 31, 2002",0.0178
"July 31, 2002",0.0287
"June 30, 2002",-0.0462
"May 31, 2002",-0.0548
"April 30, 2002",-0.0586
"March 31, 2002",-0.0684
"Feb. 28, 2002",-0.0716
"Jan. 31, 2002",-0.0699
"Dec. 31, 2001",-0.0889
"Nov. 30, 2001",-0.0846
"Oct. 31, 2001",-0.0807
"Sept. 30, 2001",-0.0768
"Aug. 31, 2001",-0.1193
"July 31, 2001",-0.1173
"June 30, 2001",-0.088
"May 31, 2001",-0.1325
"April 30, 2001",-0.1316
"March 31, 2001",-0.1707
"Feb. 28, 2001",-0.1606
"Jan. 31, 2001",-0.0813
"Dec. 31, 2000",-0.0511
"Nov. 30, 2000",-0.0558
"Oct. 31, 2000",-0.0326
"Sept. 30, 2000",-0.0369
"Aug. 31, 2000",0.0513
"July 31, 2000",-0.0283
"June 30, 2000",-0.0056
"May 31, 2000",-0.004
"April 30, 2000",0.0138
"March 31, 2000",0.0539
"Feb. 29, 2000",0.0001
"Jan. 31, 2000",-0.0644
"Dec. 31, 1999",0.0387
"Nov. 30, 1999",0.0536
"Oct. 31, 1999",0.0287
"Sept. 30, 1999",0.024
"Aug. 31, 1999",0.0004
"July 31, 1999",0.0292
"June 30, 1999",0.0148
"May 31, 1999",0.0706
"April 30, 1999",0.1111
"March 31, 1999",0.1093
"Feb. 28, 1999",0.169
"Jan. 31, 1999",0.1647
"Dec. 31, 1998",0.1734
"Nov. 30, 1998",0.1724
"Oct. 31, 1998",0.1999
"Sept. 30, 1998",0.2365
"Aug. 31, 1998",0.2124
"July 31, 1998",0.5597
"June 30, 1998",0.5202
"May 31, 1998",0.5162
"April 30, 1998",0.5267
"March 31, 1998",0.5161
"Feb. 28, 1998",0.4926
"Jan. 31, 1998",0.488
"Dec. 31, 1997",0.4842
"Nov. 30, 1997",0.483
"Oct. 31, 1997",0.4461
"Sept. 30, 1997",0.4393
"Aug. 31, 1997",0.4465
"July 31, 1997",0.415
"June 30, 1997",0.407
"May 31, 1997",0.3702
"April 30, 1997",0.3493
"March 31, 1997",0.4047
"Feb. 28, 1997",0.4099
"Jan. 31, 1997",0.4031
"Dec. 31, 1996",0.4838
"Nov. 30, 1996",0.6205
"Oct. 31, 1996",0.6985
"Sept. 30, 1996",0.6895
"Aug. 31, 1996",0.6893
"July 31, 1996",0.7022
"June 30, 1996",0.6581
"May 31, 1996",0.6468
"April 30, 1996",0.6331
"March 31, 1996",0.648
"Feb. 29, 1996",0.6457
"Jan. 31, 1996",0.6405
"Dec. 31, 1995",0.551
"Nov. 30, 1995",0.5376
"Oct. 31, 1995",0.4926
"Sept. 30, 1995",0.4525
"Aug. 31, 1995",0.4148
"July 31, 1995",0.4006
"June 30, 1995",0.4029
"May 31, 1995",0.407
"April 30, 1995",0.4061
"March 31, 1995",0.4221
"Feb. 28, 1995",0.4314
"Jan. 31, 1995",0.4469
"Dec. 31, 1994",0.461
"Nov. 30, 1994",0.4754
"Oct. 31, 1994",0.5112
"Sept. 30, 1994",0.501
